seqno,elev,row,col,missing,buffer,elev_orig,edge_map,ddir,flatcell,drec
2358,673.037,26,58,False,False,673.037,False,3,False,2451
2359,672.969,26,59,False,False,672.969,False,2,False,2451
2360,672.946,26,60,False,False,672.946,False,2,False,2452
2361,672.971,26,61,False,False,672.971,False,1,False,2452
2362,673.036,26,62,False,False,673.036,False,4,False,2361
2363,673.131,26,63,False,False,673.131,False,4,False,2362
2364,673.236,26,64,False,False,673.236,False,4,False,2363
2365,673.332,26,65,False,False,673.332,False,4,False,2364
2366,673.405,26,66,False,False,673.405,False,4,False,2365
2367,673.45,26,67,False,False,673.45,False,4,False,2366
2368,673.463,26,68,False,False,673.463,False,6,False,2369
2369,673.449,26,69,False,False,673.449,False,6,False,2370
2370,673.414,26,70,False,False,673.414,False,6,False,2371
2371,673.359,26,71,False,False,673.359,False,6,False,2372
2372,673.288,26,72,False,False,673.288,False,3,False,2465
2373,673.211,26,73,False,False,673.211,False,3,False,2466
2374,673.14,26,74,False,False,673.14,False,3,False,2467
2375,673.089,26,75,False,False,673.089,False,2,False,2467
2376,673.071,26,76,False,False,673.071,False,2,False,2468
2377,673.094,26,77,False,False,673.094,False,2,False,2469
2378,673.156,26,78,False,False,673.156,False,2,False,2470
2379,673.249,26,79,False,False,673.249,False,1,False,2470
2380,673.357,26,80,False,False,673.357,False,1,False,2471
2381,673.469,26,81,False,False,673.469,False,1,False,2472
2382,673.573,26,82,False,False,673.573,False,1,False,2473
2383,673.668,26,83,False,False,673.668,False,1,False,2474
2384,673.746,26,84,False,False,673.746,False,1,False,2475
2385,673.816,26,85,False,False,673.816,False,1,False,2476
2386,673.886,26,86,False,False,673.886,False,1,False,2477
2387,673.977,26,87,False,False,673.977,False,1,False,2478
2388,674.109,26,88,False,False,674.109,False,1,False,2479
2389,674.302,26,89,False,False,674.302,False,1,False,2480
2390,674.555,26,90,False,False,674.555,False,4,False,2389
2391,674.858,26,91,False,False,674.858,True,4,False,2390
2392,,26,92,,True,,True,,False,
2393,,27,1,,True,,True,,False,
2394,676.504,27,2,False,False,676.504,True,2,False,2486
2395,676.48,27,3,False,False,676.48,False,2,False,2487
2396,676.451,27,4,False,False,676.451,False,2,False,2488
2397,676.413,27,5,False,False,676.413,False,3,False,2490
2398,676.367,27,6,False,False,676.367,False,3,False,2491
2399,676.312,27,7,False,False,676.312,False,3,False,2492
2400,676.25,27,8,False,False,676.25,False,3,False,2493
2401,676.184,27,9,False,False,676.184,False,3,False,2494
2402,676.122,27,10,False,False,676.122,False,3,False,2495
2403,676.064,27,11,False,False,676.064,False,3,False,2496
2404,676.013,27,12,False,False,676.013,False,2,False,2496
2405,675.969,27,13,False,False,675.969,False,2,False,2497
2406,675.931,27,14,False,False,675.931,False,2,False,2498
2407,675.899,27,15,False,False,675.899,False,2,False,2499
2408,675.878,27,16,False,False,675.878,False,2,False,2500
2409,675.871,27,17,False,False,675.871,False,2,False,2501
2410,675.88,27,18,False,False,675.88,False,2,False,2502
2411,675.902,27,19,False,False,675.902,False,2,False,2503
2412,675.928,27,20,False,False,675.928,False,2,False,2504
2413,675.946,27,21,False,False,675.946,False,2,False,2505
2414,675.947,27,22,False,False,675.947,False,2,False,2506
2415,675.931,27,23,False,False,675.931,False,2,False,2507
2416,675.899,27,24,False,False,675.899,False,2,False,2508
2417,675.85,27,25,False,False,675.85,False,2,False,2509
2418,675.789,27,26,False,False,675.789,False,3,False,2511
2419,675.719,27,27,False,False,675.719,False,3,False,2512
2420,675.639,27,28,False,False,675.639,False,3,False,2513
2421,675.556,27,29,False,False,675.556,False,3,False,2514
2422,675.479,27,30,False,False,675.479,False,3,False,2515
2423,675.414,27,31,False,False,675.414,False,6,False,2424
2424,675.361,27,32,False,False,675.361,False,6,False,2425
2425,675.324,27,33,False,False,675.324,False,6,False,2426
2426,675.297,27,34,False,False,675.297,False,6,False,2427
2427,675.277,27,35,False,False,675.277,False,6,False,2428
2428,675.259,27,36,False,False,675.259,False,3,False,2521
2429,675.24,27,37,False,False,675.24,False,3,False,2522
2430,675.216,27,38,False,False,675.216,False,3,False,2523
2431,675.186,27,39,False,False,675.186,False,3,False,2524
2432,675.15,27,40,False,False,675.15,False,3,False,2525
2433,675.112,27,41,False,False,675.112,False,3,False,2526
2434,675.075,27,42,False,False,675.075,False,3,False,2527
2435,675.038,27,43,False,False,675.038,False,3,False,2528
2436,675.0,27,44,False,False,675.0,False,3,False,2529
2437,674.957,27,45,False,False,674.957,False,3,False,2530
2438,674.903,27,46,False,False,674.903,False,3,False,2531
2439,674.837,27,47,False,False,674.837,False,3,False,2532
2440,674.751,27,48,False,False,674.751,False,3,False,2533
2441,674.63,27,49,False,False,674.63,False,3,False,2534
2442,674.472,27,50,False,False,674.472,False,3,False,2535
2443,674.282,27,51,False,False,674.282,False,6,False,2444
2444,674.057,27,52,False,False,674.057,False,6,False,2445
2445,673.821,27,53,False,False,673.821,False,6,False,2446
2446,673.597,27,54,False,False,673.597,False,6,False,2447
2447,673.392,27,55,False,False,673.392,False,6,False,2448
2448,673.213,27,56,False,False,673.213,False,6,False,2449
2449,673.073,27,57,False,False,673.073,False,6,False,2450
2450,672.971,27,58,False,False,672.971,False,6,False,2451
2451,672.911,27,59,False,False,672.911,False,2,False,2543
2452,672.905,27,60,False,False,672.905,False,1,False,2543
2453,672.952,27,61,False,False,672.952,False,4,False,2452
2454,673.039,27,62,False,False,673.039,False,4,False,2453
2455,673.153,27,63,False,False,673.153,False,4,False,2454
2456,673.274,27,64,False,False,673.274,False,4,False,2455
2457,673.382,27,65,False,False,673.382,False,4,False,2456
2458,673.464,27,66,False,False,673.464,False,7,False,2365
2459,673.516,27,67,False,False,673.516,False,7,False,2366
2460,673.532,27,68,False,False,673.532,False,8,False,2368
2461,673.513,27,69,False,False,673.513,False,9,False,2370
2462,673.462,27,70,False,False,673.462,False,6,False,2463
2463,673.383,27,71,False,False,673.383,False,6,False,2464
2464,673.281,27,72,False,False,673.281,False,6,False,2465
2465,673.171,27,73,False,False,673.171,False,6,False,2466
2466,673.069,27,74,False,False,673.069,False,3,False,2559
2467,672.993,27,75,False,False,672.993,False,3,False,2560
2468,672.955,27,76,False,False,672.955,False,2,False,2560
2469,672.964,27,77,False,False,672.964,False,2,False,2561
2470,673.02,27,78,False,False,673.02,False,2,False,2562
2471,673.109,27,79,False,False,673.109,False,1,False,2562
2472,673.218,27,80,False,False,673.218,False,1,False,2563
2473,673.333,27,81,False,False,673.333,False,1,False,2564
2474,673.443,27,82,False,False,673.443,False,1,False,2565
2475,673.541,27,83,False,False,673.541,False,1,False,2566
2476,673.623,27,84,False,False,673.623,False,1,False,2567
2477,673.698,27,85,False,False,673.698,False,1,False,2568
2478,673.776,27,86,False,False,673.776,False,1,False,2569
2479,673.874,27,87,False,False,673.874,False,1,False,2570
2480,674.016,27,88,False,False,674.016,False,1,False,2571
2481,674.219,27,89,False,False,674.219,False,4,False,2480
2482,674.48,27,90,False,False,674.48,False,4,False,2481
2483,674.789,27,91,False,False,674.789,True,4,False,2482
2484,,27,92,,True,,True,,False,
2485,,28,1,,True,,True,,False,
2486,676.386,28,2,False,False,676.386,True,2,False,2578
2487,676.37,28,3,False,False,676.37,False,2,False,2579
2488,676.346,28,4,False,False,676.346,False,2,False,2580
2489,676.311,28,5,False,False,676.311,False,3,False,2582
2490,676.264,28,6,False,False,676.264,False,3,False,2583
2491,676.207,28,7,False,False,676.207,False,3,False,2584
2492,676.141,28,8,False,False,676.141,False,3,False,2585
2493,676.071,28,9,False,False,676.071,False,3,False,2586
2494,676.004,28,10,False,False,676.004,False,3,False,2587
2495,675.941,28,11,False,False,675.941,False,3,False,2588
2496,675.882,28,12,False,False,675.882,False,3,False,2589
2497,675.831,28,13,False,False,675.831,False,2,False,2589
2498,675.784,28,14,False,False,675.784,False,2,False,2590
2499,675.743,28,15,False,False,675.743,False,2,False,2591
2500,675.715,28,16,False,False,675.715,False,2,False,2592
2501,675.705,28,17,False,False,675.705,False,2,False,2593
2502,675.712,28,18,False,False,675.712,False,2,False,2594
2503,675.735,28,19,False,False,675.735,False,2,False,2595
2504,675.764,28,20,False,False,675.764,False,2,False,2596
2505,675.788,28,21,False,False,675.788,False,2,False,2597
2506,675.798,28,22,False,False,675.798,False,2,False,2598
2507,675.793,28,23,False,False,675.793,False,2,False,2599
2508,675.775,28,24,False,False,675.775,False,2,False,2600
2509,675.741,28,25,False,False,675.741,False,2,False,2601
2510,675.696,28,26,False,False,675.696,False,3,False,2603
2511,675.641,28,27,False,False,675.641,False,3,False,2604
2512,675.575,28,28,False,False,675.575,False,6,False,2513
2513,675.506,28,29,False,False,675.506,False,6,False,2514
2514,675.442,28,30,False,False,675.442,False,6,False,2515
2515,675.387,28,31,False,False,675.387,False,6,False,2516
2516,675.344,28,32,False,False,675.344,False,6,False,2517
2517,675.315,28,33,False,False,675.315,False,6,False,2518
2518,675.293,28,34,False,False,675.293,False,6,False,2519
2519,675.274,28,35,False,False,675.274,False,6,False,2520
2520,675.255,28,36,False,False,675.255,False,6,False,2521
2521,675.232,28,37,False,False,675.232,False,6,False,2522
2522,675.204,28,38,False,False,675.204,False,6,False,2523
2523,675.17,28,39,False,False,675.17,False,3,False,2616
2524,675.131,28,40,False,False,675.131,False,3,False,2617
2525,675.09,28,41,False,False,675.09,False,3,False,2618
2526,675.049,28,42,False,False,675.049,False,3,False,2619
2527,675.007,28,43,False,False,675.007,False,3,False,2620
2528,674.964,28,44,False,False,674.964,False,3,False,2621
2529,674.914,28,45,False,False,674.914,False,3,False,2622
2530,674.852,28,46,False,False,674.852,False,3,False,2623
2531,674.778,28,47,False,False,674.778,False,3,False,2624
2532,674.682,28,48,False,False,674.682,False,3,False,2625
2533,674.552,28,49,False,False,674.552,False,3,False,2626
2534,674.39,28,50,False,False,674.39,False,6,False,2535
2535,674.2,28,51,False,False,674.2,False,6,False,2536
2536,673.982,28,52,False,False,673.982,False,6,False,2537
2537,673.757,28,53,False,False,673.757,False,6,False,2538
2538,673.546,28,54,False,False,673.546,False,6,False,2539
2539,673.35,28,55,False,False,673.35,False,6,False,2540
2540,673.176,28,56,False,False,673.176,False,6,False,2541
2541,673.042,28,57,False,False,673.042,False,6,False,2542
2542,672.947,28,58,False,False,672.947,False,6,False,2543
2543,672.899,28,59,False,False,672.899,False,5,True,2543
2544,672.912,28,60,False,False,672.912,False,4,False,2543
2545,672.983,28,61,False,False,672.983,False,4,False,2544
2546,673.095,28,62,False,False,673.095,False,4,False,2545
2547,673.231,28,63,False,False,673.231,False,4,False,2546
2548,673.367,28,64,False,False,673.367,False,7,False,2455
2549,673.487,28,65,False,False,673.487,False,7,False,2456
2550,673.576,28,66,False,False,673.576,False,7,False,2457
2551,673.632,28,67,False,False,673.632,False,7,False,2458
2552,673.648,28,68,False,False,673.648,False,8,False,2460
2553,673.623,28,69,False,False,673.623,False,9,False,2462
2554,673.556,28,70,False,False,673.556,False,9,False,2463
2555,673.453,28,71,False,False,673.453,False,6,False,2556
2556,673.319,28,72,False,False,673.319,False,6,False,2557
2557,673.172,28,73,False,False,673.172,False,6,False,2558
2558,673.035,28,74,False,False,673.035,False,6,False,2559
2559,672.929,28,75,False,False,672.929,False,3,False,2652
2560,672.867,28,76,False,False,672.867,False,3,False,2653
2561,672.858,28,77,False,False,672.858,False,2,False,2653
2562,672.903,28,78,False,False,672.903,False,2,False,2654
2563,672.987,28,79,False,False,672.987,False,1,False,2654
2564,673.093,28,80,False,False,673.093,False,1,False,2655
2565,673.21,28,81,False,False,673.21,False,1,False,2656
2566,673.323,28,82,False,False,673.323,False,1,False,2657
2567,673.425,28,83,False,False,673.425,False,1,False,2658
2568,673.513,28,84,False,False,673.513,False,1,False,2659
2569,673.595,28,85,False,False,673.595,False,1,False,2660
2570,673.682,28,86,False,False,673.682,False,1,False,2661
2571,673.793,28,87,False,False,673.793,False,1,False,2662
2572,673.949,28,88,False,False,673.949,False,4,False,2571
2573,674.164,28,89,False,False,674.164,False,4,False,2572
2574,674.435,28,90,False,False,674.435,False,4,False,2573
2575,674.748,28,91,False,False,674.748,True,4,False,2574
2576,,28,92,,True,,True,,False,
2577,,29,1,,True,,True,,False,
2578,676.276,29,2,False,False,676.276,True,2,False,2670
2579,676.268,29,3,False,False,676.268,False,2,False,2671
2580,676.25,29,4,False,False,676.25,False,2,False,2672
2581,676.216,29,5,False,False,676.216,False,3,False,2674
2582,676.166,29,6,False,False,676.166,False,3,False,2675
2583,676.105,29,7,False,False,676.105,False,3,False,2676
2584,676.034,29,8,False,False,676.034,False,3,False,2677
2585,675.958,29,9,False,False,675.958,False,3,False,2678
2586,675.887,29,10,False,False,675.887,False,3,False,2679
2587,675.818,29,11,False,False,675.818,False,3,False,2680
2588,675.752,29,12,False,False,675.752,False,3,False,2681
2589,675.692,29,13,False,False,675.692,False,3,False,2682
2590,675.635,29,14,False,False,675.635,False,2,False,2682
2591,675.585,29,15,False,False,675.585,False,2,False,2683
2592,675.55,29,16,False,False,675.55,False,2,False,2684
2593,675.534,29,17,False,False,675.534,False,2,False,2685
2594,675.537,29,18,False,False,675.537,False,2,False,2686
2595,675.559,29,19,False,False,675.559,False,2,False,2687
2596,675.59,29,20,False,False,675.59,False,2,False,2688
2597,675.62,29,21,False,False,675.62,False,2,False,2689
2598,675.64,29,22,False,False,675.64,False,2,False,2690
2599,675.651,29,23,False,False,675.651,False,2,False,2691
2600,675.651,29,24,False,False,675.651,False,2,False,2692
2601,675.639,29,25,False,False,675.639,False,2,False,2693
2602,675.617,29,26,False,False,675.617,False,2,False,2694
2603,675.584,29,27,False,False,675.584,False,3,False,2696
2604,675.537,29,28,False,False,675.537,False,6,False,2605
2605,675.484,29,29,False,False,675.484,False,6,False,2606
2606,675.433,29,30,False,False,675.433,False,6,False,2607
2607,675.388,29,31,False,False,675.388,False,6,False,2608
2608,675.351,29,32,False,False,675.351,False,6,False,2609
2609,675.325,29,33,False,False,675.325,False,9,False,2518
2610,675.304,29,34,False,False,675.304,False,9,False,2519
2611,675.284,29,35,False,False,675.284,False,6,False,2612
2612,675.262,29,36,False,False,675.262,False,6,False,2613
2613,675.234,29,37,False,False,675.234,False,6,False,2614
2614,675.199,29,38,False,False,675.199,False,6,False,2615
2615,675.159,29,39,False,False,675.159,False,6,False,2616
2616,675.114,29,40,False,False,675.114,False,3,False,2709
2617,675.067,29,41,False,False,675.067,False,3,False,2710
2618,675.021,29,42,False,False,675.021,False,3,False,2711
2619,674.974,29,43,False,False,674.974,False,3,False,2712
2620,674.925,29,44,False,False,674.925,False,3,False,2713
2621,674.869,29,45,False,False,674.869,False,3,False,2714
2622,674.8,29,46,False,False,674.8,False,3,False,2715
2623,674.718,29,47,False,False,674.718,False,3,False,2716
2624,674.615,29,48,False,False,674.615,False,3,False,2717
2625,674.479,29,49,False,False,674.479,False,6,False,2626
2626,674.316,29,50,False,False,674.316,False,6,False,2627
2627,674.13,29,51,False,False,674.13,False,6,False,2628
2628,673.921,29,52,False,False,673.921,False,6,False,2629
2629,673.707,29,53,False,False,673.707,False,6,False,2630
2630,673.51,29,54,False,False,673.51,False,6,False,2631
2631,673.326,29,55,False,False,673.326,False,6,False,2632
2632,673.162,29,56,False,False,673.162,False,6,False,2633
2633,673.037,29,57,False,False,673.037,False,6,False,2634
2634,672.955,29,58,False,False,672.955,False,9,False,2543
2635,672.924,29,59,False,False,672.924,False,8,False,2543
2636,672.958,29,60,False,False,672.958,False,8,False,2544
2637,673.052,29,61,False,False,673.052,False,7,False,2544
2638,673.187,29,62,False,False,673.187,False,7,False,2545
2639,673.341,29,63,False,False,673.341,False,7,False,2546
2640,673.49,29,64,False,False,673.49,False,7,False,2547
2641,673.617,29,65,False,False,673.617,False,7,False,2548
2642,673.711,29,66,False,False,673.711,False,7,False,2549
2643,673.769,29,67,False,False,673.769,False,8,False,2551
2644,673.784,29,68,False,False,673.784,False,8,False,2552
2645,673.753,29,69,False,False,673.753,False,9,False,2554
2646,673.672,29,70,False,False,673.672,False,9,False,2555
2647,673.548,29,71,False,False,673.548,False,6,False,2648
2648,673.384,29,72,False,False,673.384,False,6,False,2649
2649,673.203,29,73,False,False,673.203,False,6,False,2650
2650,673.033,29,74,False,False,673.033,False,6,False,2651
2651,672.898,29,75,False,False,672.898,False,6,False,2652
2652,672.811,29,76,False,False,672.811,False,3,False,2745
2653,672.784,29,77,False,False,672.784,False,2,False,2745
2654,672.817,29,78,False,False,672.817,False,1,False,2745
2655,672.893,29,79,False,False,672.893,False,1,False,2746
2656,672.994,29,80,False,False,672.994,False,1,False,2747
2657,673.109,29,81,False,False,673.109,False,1,False,2748
2658,673.224,29,82,False,False,673.224,False,1,False,2749
2659,673.33,29,83,False,False,673.33,False,1,False,2750
2660,673.424,29,84,False,False,673.424,False,1,False,2751
2661,673.516,29,85,False,False,673.516,False,1,False,2752
2662,673.615,29,86,False,False,673.615,False,1,False,2753
2663,673.743,29,87,False,False,673.743,False,4,False,2662
2664,673.915,29,88,False,False,673.915,False,4,False,2663
2665,674.144,29,89,False,False,674.144,False,4,False,2664
2666,674.424,29,90,False,False,674.424,False,4,False,2665
2667,674.739,29,91,False,False,674.739,True,4,False,2666
2668,,29,92,,True,,True,,False,
2669,,30,1,,True,,True,,False,
2670,676.174,30,2,False,False,676.174,True,2,False,2762
2671,676.174,30,3,False,False,676.174,False,2,False,2763
2672,676.159,30,4,False,False,676.159,False,2,False,2764
2673,676.122,30,5,False,False,676.122,False,3,False,2766
2674,676.069,30,6,False,False,676.069,False,3,False,2767
2675,676.001,30,7,False,False,676.001,False,3,False,2768
2676,675.924,30,8,False,False,675.924,False,3,False,2769
2677,675.844,30,9,False,False,675.844,False,3,False,2770
2678,675.769,30,10,False,False,675.769,False,3,False,2771
2679,675.696,30,11,False,False,675.696,False,3,False,2772
2680,675.624,30,12,False,False,675.624,False,3,False,2773
2681,675.556,30,13,False,False,675.556,False,3,False,2774
2682,675.49,30,14,False,False,675.49,False,3,False,2775
2683,675.43,30,15,False,False,675.43,False,2,False,2775
2684,675.386,30,16,False,False,675.386,False,2,False,2776
2685,675.363,30,17,False,False,675.363,False,2,False,2777
2686,675.36,30,18,False,False,675.36,False,2,False,2778
2687,675.378,30,19,False,False,675.378,False,2,False,2779
2688,675.41,30,20,False,False,675.41,False,2,False,2780
2689,675.444,30,21,False,False,675.444,False,2,False,2781
2690,675.476,30,22,False,False,675.476,False,2,False,2782
2691,675.503,30,23,False,False,675.503,False,2,False,2783
2692,675.523,30,24,False,False,675.523,False,2,False,2784
2693,675.536,30,25,False,False,675.536,False,2,False,2785
2694,675.541,30,26,False,False,675.541,False,1,False,2785
2695,675.534,30,27,False,False,675.534,False,2,False,2787
2696,675.511,30,28,False,False,675.511,False,6,False,2697
2697,675.478,30,29,False,False,675.478,False,6,False,2698
2698,675.441,30,30,False,False,675.441,False,9,False,2607
2699,675.404,30,31,False,False,675.404,False,9,False,2608
2700,675.371,30,32,False,False,675.371,False,9,False,2609
2701,675.345,30,33,False,False,675.345,False,9,False,2610
2702,675.323,30,34,False,False,675.323,False,9,False,2611
2703,675.301,30,35,False,False,675.301,False,9,False,2612
2704,675.274,30,36,False,False,675.274,False,6,False,2705
2705,675.241,30,37,False,False,675.241,False,6,False,2706
2706,675.199,30,38,False,False,675.199,False,6,False,2707
2707,675.152,30,39,False,False,675.152,False,6,False,2708
2708,675.1,30,40,False,False,675.1,False,3,False,2801
2709,675.046,30,41,False,False,675.046,False,3,False,2802
2710,674.993,30,42,False,False,674.993,False,3,False,2803
2711,674.94,30,43,False,False,674.94,False,3,False,2804
2712,674.884,30,44,False,False,674.884,False,3,False,2805
2713,674.822,30,45,False,False,674.822,False,3,False,2806
2714,674.747,30,46,False,False,674.747,False,3,False,2807
2715,674.658,30,47,False,False,674.658,False,3,False,2808
2716,674.55,30,48,False,False,674.55,False,3,False,2809
2717,674.411,30,49,False,False,674.411,False,6,False,2718
2718,674.25,30,50,False,False,674.25,False,6,False,2719
2719,674.071,30,51,False,False,674.071,False,6,False,2720
2720,673.873,30,52,False,False,673.873,False,6,False,2721
2721,673.672,30,53,False,False,673.672,False,6,False,2722
2722,673.488,30,54,False,False,673.488,False,6,False,2723
2723,673.317,30,55,False,False,673.317,False,6,False,2724
2724,673.166,30,56,False,False,673.166,False,6,False,2725
2725,673.052,30,57,False,False,673.052,False,9,False,2634
2726,672.984,30,58,False,False,672.984,False,9,False,2635
2727,672.97,30,59,False,False,672.97,False,8,False,2635
2728,673.021,30,60,False,False,673.021,False,7,False,2635
2729,673.133,30,61,False,False,673.133,False,7,False,2636
2730,673.286,30,62,False,False,673.286,False,7,False,2637
2731,673.454,30,63,False,False,673.454,False,7,False,2638
2732,673.612,30,64,False,False,673.612,False,7,False,2639
2733,673.746,30,65,False,False,673.746,False,7,False,2640
2734,673.843,30,66,False,False,673.843,False,7,False,2641
2735,673.905,30,67,False,False,673.905,False,7,False,2642
2736,673.922,30,68,False,False,673.922,False,8,False,2644
2737,673.887,30,69,False,False,673.887,False,9,False,2646
2738,673.797,30,70,False,False,673.797,False,9,False,2647
2739,673.656,30,71,False,False,673.656,False,9,False,2648
2740,673.467,30,72,False,False,673.467,False,6,False,2741
2741,673.256,30,73,False,False,673.256,False,6,False,2742
2742,673.057,30,74,False,False,673.057,False,6,False,2743
2743,672.897,30,75,False,False,672.897,False,6,False,2744
2744,672.789,30,76,False,False,672.789,False,6,False,2745
2745,672.747,30,77,False,False,672.747,False,5,True,2745
2746,672.768,30,78,False,False,672.768,False,4,False,2745
2747,672.836,30,79,False,False,672.836,False,4,False,2746
2748,672.932,30,80,False,False,672.932,False,4,False,2747
2749,673.044,30,81,False,False,673.044,False,4,False,2748
2750,673.158,30,82,False,False,673.158,False,4,False,2749
2751,673.266,30,83,False,False,673.266,False,4,False,2750
2752,673.366,30,84,False,False,673.366,False,4,False,2751
2753,673.466,30,85,False,False,673.466,False,4,False,2752
2754,673.578,30,86,False,False,673.578,False,4,False,2753
2755,673.722,30,87,False,False,673.722,False,4,False,2754
2756,673.911,30,88,False,False,673.911,False,4,False,2755
2757,674.154,30,89,False,False,674.154,False,4,False,2756
2758,674.444,30,90,False,False,674.444,False,4,False,2757
2759,674.757,30,91,False,False,674.757,True,4,False,2758
2760,,30,92,,True,,True,,False,
2761,,31,1,,True,,True,,False,
2762,676.069,31,2,False,False,676.069,True,2,False,2854
2763,676.076,31,3,False,False,676.076,False,2,False,2855
2764,676.062,31,4,False,False,676.062,False,2,False,2856
2765,676.023,31,5,False,False,676.023,False,3,False,2858
2766,675.964,31,6,False,False,675.964,False,3,False,2859
2767,675.892,31,7,False,False,675.892,False,3,False,2860
2768,675.811,31,8,False,False,675.811,False,3,False,2861
2769,675.729,31,9,False,False,675.729,False,3,False,2862
2770,675.651,31,10,False,False,675.651,False,3,False,2863
2771,675.575,31,11,False,False,675.575,False,3,False,2864
2772,675.5,31,12,False,False,675.5,False,3,False,2865
2773,675.427,31,13,False,False,675.427,False,3,False,2866
2774,675.354,31,14,False,False,675.354,False,3,False,2867
2775,675.286,31,15,False,False,675.286,False,3,False,2868
2776,675.233,31,16,False,False,675.233,False,2,False,2868
2777,675.2,31,17,False,False,675.2,False,2,False,2869
2778,675.189,31,18,False,False,675.189,False,2,False,2870
2779,675.202,31,19,False,False,675.202,False,2,False,2871
2780,675.233,31,20,False,False,675.233,False,2,False,2872
2781,675.27,31,21,False,False,675.27,False,2,False,2873
2782,675.31,31,22,False,False,675.31,False,2,False,2874
2783,675.352,31,23,False,False,675.352,False,2,False,2875
2784,675.392,31,24,False,False,675.392,False,2,False,2876
2785,675.429,31,25,False,False,675.429,False,1,False,2876
2786,675.462,31,26,False,False,675.462,False,1,False,2877
2787,675.483,31,27,False,False,675.483,False,1,False,2878
2788,675.487,31,28,False,False,675.487,False,1,False,2879
2789,675.476,31,29,False,False,675.476,False,9,False,2698
2790,675.455,31,30,False,False,675.455,False,9,False,2699
2791,675.426,31,31,False,False,675.426,False,9,False,2700
2792,675.397,31,32,False,False,675.397,False,9,False,2701
2793,675.371,31,33,False,False,675.371,False,9,False,2702
2794,675.346,31,34,False,False,675.346,False,9,False,2703
2795,675.319,31,35,False,False,675.319,False,6,False,2796
2796,675.286,31,36,False,False,675.286,False,6,False,2797
2797,675.246,31,37,False,False,675.246,False,6,False,2798
2798,675.197,31,38,False,False,675.197,False,6,False,2799
2799,675.143,31,39,False,False,675.143,False,6,False,2800
2800,675.083,31,40,False,False,675.083,False,3,False,2893
2801,675.023,31,41,False,False,675.023,False,3,False,2894
2802,674.963,31,42,False,False,674.963,False,3,False,2895
2803,674.903,31,43,False,False,674.903,False,3,False,2896
2804,674.84,31,44,False,False,674.84,False,3,False,2897
2805,674.771,31,45,False,False,674.771,False,3,False,2898
2806,674.689,31,46,False,False,674.689,False,3,False,2899
2807,674.594,31,47,False,False,674.594,False,3,False,2900
2808,674.482,31,48,False,False,674.482,False,3,False,2901
2809,674.344,31,49,False,False,674.344,False,6,False,2810
2810,674.187,31,50,False,False,674.187,False,6,False,2811
2811,674.017,31,51,False,False,674.017,False,6,False,2812
2812,673.832,31,52,False,False,673.832,False,6,False,2813
2813,673.645,31,53,False,False,673.645,False,6,False,2814
2814,673.475,31,54,False,False,673.475,False,6,False,2815
2815,673.319,31,55,False,False,673.319,False,6,False,2816
2816,673.18,31,56,False,False,673.18,False,6,False,2817
2817,673.078,31,57,False,False,673.078,False,9,False,2726
2818,673.022,31,58,False,False,673.022,False,8,False,2726
2819,673.022,31,59,False,False,673.022,False,8,False,2727
2820,673.083,31,60,False,False,673.083,False,7,False,2727
2821,673.205,31,61,False,False,673.205,False,7,False,2728
2822,673.369,31,62,False,False,673.369,False,7,False,2729
2823,673.545,31,63,False,False,673.545,False,7,False,2730
2824,673.71,31,64,False,False,673.71,False,7,False,2731
2825,673.853,31,65,False,False,673.853,False,7,False,2732
2826,673.961,31,66,False,False,673.961,False,7,False,2733
2827,674.032,31,67,False,False,674.032,False,7,False,2734
2828,674.058,31,68,False,False,674.058,False,8,False,2736
2829,674.028,31,69,False,False,674.028,False,9,False,2738
2830,673.935,31,70,False,False,673.935,False,9,False,2739
2831,673.782,31,71,False,False,673.782,False,9,False,2740
2832,673.574,31,72,False,False,673.574,False,6,False,2833
2833,673.339,31,73,False,False,673.339,False,6,False,2834
2834,673.116,31,74,False,False,673.116,False,6,False,2835
2835,672.936,31,75,False,False,672.936,False,6,False,2836
2836,672.812,31,76,False,False,672.812,False,6,False,2837
2837,672.758,31,77,False,False,672.758,False,8,False,2745
2838,672.77,31,78,False,False,672.77,False,7,False,2745
2839,672.831,31,79,False,False,672.831,False,4,False,2838
2840,672.919,31,80,False,False,672.919,False,4,False,2839
2841,673.025,31,81,False,False,673.025,False,4,False,2840
2842,673.135,31,82,False,False,673.135,False,4,False,2841
2843,673.242,31,83,False,False,673.242,False,4,False,2842
2844,673.344,31,84,False,False,673.344,False,4,False,2843
2845,673.449,31,85,False,False,673.449,False,4,False,2844
2846,673.57,31,86,False,False,673.57,False,4,False,2845
2847,673.727,31,87,False,False,673.727,False,4,False,2846
2848,673.93,31,88,False,False,673.93,False,4,False,2847
2849,674.184,31,89,False,False,674.184,False,4,False,2848
2850,674.48,31,90,False,False,674.48,False,4,False,2849
2851,674.79,31,91,False,False,674.79,True,4,False,2850
2852,,31,92,,True,,True,,False,
2853,,32,1,,True,,True,,False,
2854,675.955,32,2,False,False,675.955,True,2,False,2946
2855,675.966,32,3,False,False,675.966,False,2,False,2947
2856,675.953,32,4,False,False,675.953,False,2,False,2948
2857,675.912,32,5,False,False,675.912,False,3,False,2950
2858,675.849,32,6,False,False,675.849,False,3,False,2951
2859,675.773,32,7,False,False,675.773,False,3,False,2952
